"record_type"	"stage"	"fixture"	"engine"	"check"	"coefficient"	"expected"	"observed"	"status"	"detail"	"solver_status"	"solver_objective"	"max_residual"	"ray"	"t"	"direct_objective"	"compiled_objective"	"direct_delta"	"compiled_delta"	"retained_rows"	"design_columns"	"trials_sum"	"active_weight_sum"	"detector_outcome"	"detector_class"	"warnings"	"error"	"record_id"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"1"	"0.88037939712239077"	"0.88037939712239077"	"-1.8922093251173904"	"-1.8922093251173904"									"s0a3-0324"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_zero"	"2"	"0.29015587792156461"	"0.29015587792156444"	"-2.4824328443182164"	"-2.4824328443182169"									"s0a3-0325"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"4"	"0.036970668581410904"	"0.036970668581411015"	"-2.7356180536583703"	"-2.7356180536583703"									"s0a3-0326"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"8"	"0.00067103781612822867"	"0.00067103781612831205"	"-2.771917684423653"	"-2.771917684423653"									"s0a3-0327"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"16"	"0.00000022507036211784254"	"0.00000022507036210268475"	"-2.7725884971694192"	"-2.7725884971694192"									"s0a3-0328"
"gate"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00067081274576620933; max_direct_step=-0.00067081274576611088; compiled_improvement=2.7725884971694192; direct_improvement=2.7725884971694192"	"PASS"					"centered_intercept_zero"														"s0a3-0329"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"0"	"2.7725887222397811"	"2.7725887222397811"	"0"	"0"									"s0a3-0330"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000022204460492503131"	"PASS"					"centered_intercept_positive"	"0.5"	"0.95579327443816098"	"0.9557932744381612"	"-1.8167954478016202"	"-1.8167954478016199"									"s0a3-0331"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_positive"	"1"	"0.41715173915482467"	"0.41715173915482506"	"-2.3554369830849566"	"-2.3554369830849562"									"s0a3-0332"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"2"	"0.13192478021765008"	"0.13192478021765025"	"-2.6406639420221309"	"-2.6406639420221309"									"s0a3-0333"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"4"	"0.018162218365918897"	"0.018162218365918824"	"-2.7544265038738622"	"-2.7544265038738622"									"s0a3-0334"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_positive"	"8"	"0.0003354064483984719"	"0.00033540644839846398"	"-2.7722533157913825"	"-2.7722533157913829"									"s0a3-0335"
"objective"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"16"	"0.00000011253516838717825"	"0.00000011253516838717968"	"-2.7725886097046128"	"-2.7725886097046128"									"s0a3-0336"
"gate"	"objective-rays"	"mu_zero_weight"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00033529391323007681; max_direct_step=-0.00033529391323008472; compiled_improvement=2.7725886097046128; direct_improvement=2.7725886097046128"	"PASS"					"centered_intercept_positive"														"s0a3-0337"
"gate"	"exact-row-controls"	"mu_finite_offset"	"base_qr"	"design_rank"		"full_rank"	"full_rank"	"PASS"	"rank=2; p=2"										"4"	"2"	"4"	"4"					"s0a3-0338"
"fit"	"binomial-core"	"mu_finite_offset"	"drmTMB_ML"	"coefficient"	"(Intercept)"		"-0.25669035477854618"	"RECORDED"	"convergence=0; message=both X-convergence and relative convergence (5); objective=0.00000000018493000601068758; max_gradient=0.00000000018493000602431323; pdHess=TRUE"										"4"	"2"	"4"	"4"					"s0a3-0339"
"fit"	"binomial-core"	"mu_finite_offset"	"drmTMB_ML"	"coefficient"	"x"		"23.005128458598591"	"RECORDED"	"convergence=0; message=both X-convergence and relative convergence (5); objective=0.00000000018493000601068758; max_gradient=0.00000000018493000602431323; pdHess=TRUE"										"4"	"2"	"4"	"4"					"s0a3-0340"
"fit"	"binomial-core"	"mu_finite_offset"	"glm"	"coefficient"	"(Intercept)"		"-0.25669035477054192"	"RECORDED"	"converged=TRUE; deviance=0.00000000036986147476333242"										"4"	"2"	"4"	"4"			"glm.fit: fitted probabilities numerically 0 or 1 occurred"		"s0a3-0341"
"fit"	"binomial-core"	"mu_finite_offset"	"glm"	"coefficient"	"x"		"23.005128458413662"	"RECORDED"	"converged=TRUE; deviance=0.00000000036986147476333242"										"4"	"2"	"4"	"4"			"glm.fit: fitted probabilities numerically 0 or 1 occurred"		"s0a3-0342"
"fit"	"binomial-core"	"mu_finite_offset"	"brglm2_mean_bias_reduction"	"coefficient"	"(Intercept)"		"-0.09729410639026187"	"RECORDED"	"converged=TRUE; deviance=1.6659245799775615"										"4"	"2"	"4"	"4"					"s0a3-0343"
"fit"	"binomial-core"	"mu_finite_offset"	"brglm2_mean_bias_reduction"	"coefficient"	"x"		"0.99169204303142755"	"RECORDED"	"converged=TRUE; deviance=1.6659245799775615"										"4"	"2"	"4"	"4"					"s0a3-0344"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"improving_cone"		"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=0.16666666666666669; B_source=1,2,3,4; E_source=; max_abs_colsums=                 6; tau_B=0.00000001; tau_E=0.00000001; tau_c=0.00000001; certificate_resid_D=NA; certificate_min_u=NA; certificate_tau_D=NA; message=1 | list(c(0, 0.166666666666667)) | list(c(1, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, 1.11022302462516e-16, -0.166666666666667, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0.166666666666667, 1e+30)) | 1 | 0"	"0"	"0"	"0"							"4"	"2"							"s0a3-0345"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_strict_margin"	"separation_class"		"complete"	"complete"	"PASS"	"delta=0.99999999999999989; solution=0,0.99999999999999989,0,0,0.99999999999999989; message=1 | list(c(0, 1, 0, 0, 1)) | list(c(1, 0, -1, 0, 0, 1, -2, 0, 0, -2, 0)) | list(objfrom = c(-1e+30, -1, -1e+30, -1e+30, 0), objtill = c(2, 0, 2, 2, 1e+30)) | list(duals = c(0, -1, 0, 0, 1, -2, 0, 0, -2, 0), dualsfrom = c(-1e+30, 0, -0.666666666666667, -1e+30, 0, 0, -1e+30, -1e+30, -1e+30, -1e+30), dualstill = c(1e+30, 1, 0, 1e+30, 1e+30, 0.5, 1e+30, 1e+30, 0.5, 1e+30)) | 3 | 0"	"0"	"0.99999999999999989"	"0"															"s0a3-0346"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"sign_negative"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=                -1;x=0.99999999999999989; message=1 | list(c(-1, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -0.49999999999968, -1e+30, -1e+30, -1e+30, -1e+30, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, -0.166666666666667, 1e+30, 1e+30)) | 3 | 0"	"0"	"0"	"0.00000000000000011102230246251565"															"s0a3-0347"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"sign_zero"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=0.16666666666666669; message=1 | list(c(0, 0.166666666666667)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, 1.11022302462516e-16, -1e+30, 0, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0, 1e+30)) | 1 | 0"	"0"	"0"	"0"															"s0a3-0348"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"sign_positive"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=                 1;x=0.99999999999999989; message=1 | list(c(1, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -0.5, -1e+30, -1e+30, -1e+30, 0.166666666666667, -1e+30, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30)) | 3 | 0"	"0"	"0"	"0.00000000000000011102230246251565"															"s0a3-0349"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"(Intercept)"	"negative=TRUE;zero=TRUE;positive=TRUE"	"negative=TRUE;zero=TRUE;positive=TRUE"	"PASS"																			"s0a3-0350"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"sign_negative"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA, NA))"	"1"																	"s0a3-0351"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"sign_zero"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA, NA))"	"1"																	"s0a3-0352"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"sign_positive"	"x"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=                 1; message=1 | list(c(0, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, -1e+30, 0.166666666666667, -1, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1, 1e+30)) | 2 | 0"	"0"	"0"	"0"															"s0a3-0353"
"oracle"	"exact-row-controls"	"mu_finite_offset"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"x"	"negative=FALSE;zero=FALSE;positive=TRUE"	"negative=FALSE;zero=FALSE;positive=TRUE"	"PASS"																			"s0a3-0354"
"detector"	"exact-row-controls"	"mu_finite_offset"	"detectseparation"	"separation_class"		"complete"	"complete"	"PASS"															"TRUE"	"complete"			"s0a3-0355"
"detector"	"exact-row-controls"	"mu_finite_offset"	"detectseparation"	"coefficient_compatibility"	"(Intercept)"	"feasible_indicator"	"-Inf -> negative"	"PASS"															"TRUE"	"complete"			"s0a3-0356"
"detector"	"exact-row-controls"	"mu_finite_offset"	"detectseparation"	"coefficient_compatibility"	"x"	"feasible_indicator"	"Inf -> positive"	"PASS"															"TRUE"	"complete"			"s0a3-0357"
"gate"	"exact-row-controls"	"mu_finite_offset"	"drmTMB_fitted_spec"	"exact_active_specification"		"all_true"	"X=TRUE;X_names=TRUE;y=TRUE;trials=TRUE;weights=TRUE;offset=TRUE"	"PASS"											"4"	"2"	"4"	"4"					"s0a3-0358"
"gate"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled"	"parameter_mapping"		"all_true"	"length=TRUE;free_names=TRUE;coefficient_names=TRUE;par_list_values=TRUE"	"PASS"																			"s0a3-0359"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"0"	"2.5686954151355295"	"2.5686954151355295"	"0"	"0"									"s0a3-0360"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_negative"	"0.5"	"0.88539812906554194"	"0.88539812906554149"	"-1.6832972860699875"	"-1.683297286069988"									"s0a3-0361"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"1"	"0.34783417815338036"	"0.3478341781533803"	"-2.2208612369821492"	"-2.2208612369821492"									"s0a3-0362"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"2"	"0.093222057938928571"	"0.09322205793892864"	"-2.4754733571966008"	"-2.4754733571966008"									"s0a3-0363"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"4"	"0.012218383945758034"	"0.012218383945757944"	"-2.5564770311897713"	"-2.5564770311897713"									"s0a3-0364"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_negative"	"8"	"0.00022484214238028684"	"0.00022484214238021536"	"-2.568470572993149"	"-2.5684705729931494"									"s0a3-0365"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_negative"	"16"	"0.000000075434580651644335"	"0.000000075434580653258198"	"-2.5686953397009487"	"-2.5686953397009487"									"s0a3-0366"
"gate"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00022476670779956209; max_direct_step=-0.0002247667077996352; compiled_improvement=2.5686953397009487; direct_improvement=2.5686953397009487"	"PASS"					"centered_intercept_negative"														"s0a3-0367"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"0"	"2.5686954151355295"	"2.5686954151355295"	"0"	"0"									"s0a3-0368"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"0.5"	"1.4664811974723388"	"1.4664811974723388"	"-1.1022142176631906"	"-1.1022142176631906"									"s0a3-0369"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"1"	"0.82434766702908524"	"0.82434766702908513"	"-1.7443477481064442"	"-1.7443477481064442"									"s0a3-0370"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"2"	"0.27329077278369041"	"0.27329077278369046"	"-2.2954046423518388"	"-2.2954046423518388"									"s0a3-0371"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"4"	"0.034946097687286119"	"0.034946097687286105"	"-2.5337493174482435"	"-2.5337493174482435"									"s0a3-0372"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"8"	"0.00063470089573472693"	"0.00063470089573460105"	"-2.5680607142397949"	"-2.5680607142397949"									"s0a3-0373"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_zero"	"16"	"0.00000021288536738369867"	"0.00000021288536738271143"	"-2.5686952022501619"	"-2.5686952022501619"									"s0a3-0374"
"gate"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00063448801036721837; max_direct_step=-0.00063448801036734327; compiled_improvement=2.5686952022501619; direct_improvement=2.5686952022501619"	"PASS"					"centered_intercept_zero"														"s0a3-0375"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"0"	"2.5686954151355295"	"2.5686954151355295"	"0"	"0"									"s0a3-0376"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_positive"	"0.5"	"0.90390864228887968"	"0.90390864228887946"	"-1.6647867728466497"	"-1.6647867728466501"									"s0a3-0377"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0.00000000000000044408920985006262"	"PASS"					"centered_intercept_positive"	"1"	"0.43740614647630993"	"0.43740614647630965"	"-2.1312892686592195"	" -2.13128926865922"									"s0a3-0378"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"2"	"0.15592922550913005"	"0.15592922550912994"	"-2.4127661896263994"	"-2.4127661896263994"									"s0a3-0379"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"4"	"0.0221313889382753"	"0.022131388938275102"	"-2.5465640261972542"	"-2.5465640261972542"									"s0a3-0380"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"8"	"0.00040965110457768741"	"0.00040965110457764095"	"-2.5682857640309518"	"-2.5682857640309518"									"s0a3-0381"
"objective"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"objective_delta"		"<=1e-8"	"0"	"PASS"					"centered_intercept_positive"	"16"	"0.00000013745076334578372"	"0.00000013745076334578465"	"-2.5686952776847662"	"-2.5686952776847662"									"s0a3-0382"
"gate"	"objective-rays"	"mu_finite_offset"	"drmTMB_compiled_vs_direct"	"ray_verdict"		"non_worsening_and_strict"	"max_compiled_step=-0.00040951365381429515; max_direct_step=-0.00040951365381434161; compiled_improvement=2.5686952776847662; direct_improvement=2.5686952776847662"	"PASS"					"centered_intercept_positive"														"s0a3-0383"
"gate"	"exact-row-controls"	"mu_response_mask"	"base_qr"	"design_rank"		"full_rank"	"full_rank"	"PASS"	"rank=2; p=2"										"4"	"2"	"4"	"4"					"s0a3-0384"
"fit"	"binomial-core"	"mu_response_mask"	"drmTMB_ML"	"coefficient"	"(Intercept)"		"-0.000000090706475093388447"	"RECORDED"	"convergence=0; message=both X-convergence and relative convergence (5); objective=0.00000000017836773812221025; max_gradient=0.00000000017836773813016403; pdHess=TRUE"										"4"	"2"	"4"	"4"					"s0a3-0385"
"fit"	"binomial-core"	"mu_response_mask"	"drmTMB_ML"	"coefficient"	"x"		"23.140320932862867"	"RECORDED"	"convergence=0; message=both X-convergence and relative convergence (5); objective=0.00000000017836773812221025; max_gradient=0.00000000017836773813016403; pdHess=TRUE"										"4"	"2"	"4"	"4"					"s0a3-0386"
"fit"	"binomial-core"	"mu_response_mask"	"glm"	"coefficient"	"(Intercept)"		"-0.000000090706475109567557"	"RECORDED"	"converged=TRUE; deviance=0.00000000035673686225664774"										"4"	"2"	"4"	"4"			"glm.fit: fitted probabilities numerically 0 or 1 occurred"		"s0a3-0387"
"fit"	"binomial-core"	"mu_response_mask"	"glm"	"coefficient"	"x"		"23.140320932684499"	"RECORDED"	"converged=TRUE; deviance=0.00000000035673686225664774"										"4"	"2"	"4"	"4"			"glm.fit: fitted probabilities numerically 0 or 1 occurred"		"s0a3-0388"
"fit"	"binomial-core"	"mu_response_mask"	"brglm2_mean_bias_reduction"	"coefficient"	"(Intercept)"		"0.00000000000000027868209632171716"	"RECORDED"	"converged=TRUE; deviance=1.7525055277163279"										"4"	"2"	"4"	"4"					"s0a3-0389"
"fit"	"binomial-core"	"mu_response_mask"	"brglm2_mean_bias_reduction"	"coefficient"	"x"		"1.0040769564476644"	"RECORDED"	"converged=TRUE; deviance=1.7525055277163279"										"4"	"2"	"4"	"4"					"s0a3-0390"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"improving_cone"		"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=0.16666666666666669; B_source=1,2,3,4; E_source=; max_abs_colsums=                 6; tau_B=0.00000001; tau_E=0.00000001; tau_c=0.00000001; certificate_resid_D=NA; certificate_min_u=NA; certificate_tau_D=NA; message=1 | list(c(0, 0.166666666666667)) | list(c(1, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, 1.11022302462516e-16, -0.166666666666667, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0.166666666666667, 1e+30)) | 1 | 0"	"0"	"0"	"0"							"4"	"2"							"s0a3-0391"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_strict_margin"	"separation_class"		"complete"	"complete"	"PASS"	"delta=0.99999999999999989; solution=0,0.99999999999999989,0,0,0.99999999999999989; message=1 | list(c(0, 1, 0, 0, 1)) | list(c(1, 0, -1, 0, 0, 1, -2, 0, 0, -2, 0)) | list(objfrom = c(-1e+30, -1, -1e+30, -1e+30, 0), objtill = c(2, 0, 2, 2, 1e+30)) | list(duals = c(0, -1, 0, 0, 1, -2, 0, 0, -2, 0), dualsfrom = c(-1e+30, 0, -0.666666666666667, -1e+30, 0, 0, -1e+30, -1e+30, -1e+30, -1e+30), dualstill = c(1e+30, 1, 0, 1e+30, 1e+30, 0.5, 1e+30, 1e+30, 0.5, 1e+30)) | 3 | 0"	"0"	"0.99999999999999989"	"0"															"s0a3-0392"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"sign_negative"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=                -1;x=0.99999999999999989; message=1 | list(c(-1, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -0.49999999999968, -1e+30, -1e+30, -1e+30, -1e+30, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, -0.166666666666667, 1e+30, 1e+30)) | 3 | 0"	"0"	"0"	"0.00000000000000011102230246251565"															"s0a3-0393"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"sign_zero"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=0.16666666666666669; message=1 | list(c(0, 0.166666666666667)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, 1.11022302462516e-16, -1e+30, 0, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 0, 1e+30)) | 1 | 0"	"0"	"0"	"0"															"s0a3-0394"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"sign_positive"	"(Intercept)"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=                 1;x=0.99999999999999989; message=1 | list(c(1, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -0.5, -1e+30, -1e+30, -1e+30, 0.166666666666667, -1e+30, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30)) | 3 | 0"	"0"	"0"	"0.00000000000000011102230246251565"															"s0a3-0395"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"(Intercept)"	"negative=TRUE;zero=TRUE;positive=TRUE"	"negative=TRUE;zero=TRUE;positive=TRUE"	"PASS"																			"s0a3-0396"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"sign_negative"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA, NA))"	"1"																	"s0a3-0397"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"sign_zero"	"x"	"unresolved"	"unresolved"	"PASS"	"solution=(Intercept)=                NA;x=                NA; message=0 | list(c(NA, NA)) | list(c(NA, NA, NA, NA, NA, NA))"	"1"																	"s0a3-0398"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"sign_positive"	"x"	"feasible"	"feasible"	"PASS"	"solution=(Intercept)=0;x=                 1; message=1 | list(c(0, 1)) | list(c(1, 0, 0, 0, 0, 0, 0, 0, 0)) | list(objfrom = c(0, 0), objtill = c(1e+30, 1e+30)) | list(duals = c(0, 0, 0, 0, 0, 0, 0, 0), dualsfrom = c(-1e+30, -1e+30, -1e+30, -1e+30, -1e+30, 0.166666666666667, -1, -1e+30), dualstill = c(1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1, 1e+30)) | 2 | 0"	"0"	"0"	"0"															"s0a3-0399"
"oracle"	"exact-row-controls"	"mu_response_mask"	"ROI_lpsolve_cone"	"coefficient_sign_feasibility"	"x"	"negative=FALSE;zero=FALSE;positive=TRUE"	"negative=FALSE;zero=FALSE;positive=TRUE"	"PASS"																			"s0a3-0400"
